row ID,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
Row43347,Sale,12.8,33.4,0.0,7.2,5.5,E,35,NNW,E,7,24,75,30,1010.4,1008.4,6,6,21.2,32.2,No,0
Row43348,Sale,14.5,34.3,0.0,7.2,10.8,SSW,48,NNE,SE,6,30,49,27,1009.1,1007.2,1,5,25.7,32.7,No,0
Row43349,Sale,18.5,24.8,0.0,7.6,1.9,SE,46,SSW,SSE,13,20,74,58,1019.6,1018.6,7,7,19.3,24.0,No,1
Row43350,Sale,19.9,23.1,3.2,2.2,0.4,ENE,46,ENE,E,28,22,84,93,1007.3,1007.3,6,8,22.7,21.1,Yes,1
Row43351,Sale,20.0,28.3,12.0,2.2,0.1,ESE,33,S,E,6,11,91,78,1009.0,1007.3,8,8,22.1,26.5,Yes,1
Row43352,Sale,21.5,23.7,6.2,3.4,0.5,WSW,41,ENE,W,24,19,90,92,1001.9,1003.4,8,8,21.9,20.6,Yes,1
Row43353,Sale,16.2,29.3,4.2,0.6,12.7,W,33,W,ESE,24,26,82,64,1008.6,1007.9,3,1,20.9,25.2,Yes,0
Row43354,Sale,15.5,26.3,0.0,7.2,5.4,SE,33,ESE,SSE,13,20,90,69,1008.9,1006.0,8,3,19.2,24.7,No,1
Row43355,Sale,15.6,22.1,2.8,4.2,8.9,W,57,W,W,30,35,64,50,1006.5,1005.7,2,5,17.7,19.9,Yes,0
Row43356,Sale,13.2,21.9,0.0,7.4,3.8,SW,35,WNW,SW,19,15,70,45,1010.2,1009.1,7,5,15.9,20.9,No,0
Row43357,Sale,14.3,22.9,0.0,4.0,7.3,ESE,31,WSW,SSW,13,7,66,45,1011.8,1012.3,7,4,16.4,21.6,No,0
Row43358,Sale,12.5,24.7,0.0,6.4,6.6,E,31,NE,SE,11,19,74,64,1014.1,1010.9,7,3,17.5,23.1,No,0
Row43359,Sale,14.3,33.7,0.0,3.6,8.7,W,54,WNW,WSW,15,24,89,25,1009.5,1008.8,5,5,18.9,31.7,No,0
Row43360,Sale,16.5,22.1,0.4,6.8,0.1,ESE,50,NE,ESE,4,35,94,81,1017.0,1014.7,8,8,18.3,20.5,No,0
Row43361,Sale,17.8,28.3,0.6,1.4,9.3,ENE,35,S,SE,9,19,89,58,1010.3,1006.4,8,4,20.5,27.0,No,1
Row43362,Sale,15.9,23.2,1.2,6.2,8.7,WSW,56,WSW,W,24,37,87,60,1003.0,1003.6,8,6,16.0,21.8,Yes,1
Row43363,Sale,16.2,20.4,2.6,5.4,0.0,ESE,26,S,SE,9,13,94,72,1013.9,1015.5,8,8,16.9,20.0,Yes,0
Row43364,Sale,17.0,30.5,0.0,9.8,12.1,SE,37,SE,E,13,22,59,42,1013.9,1011.0,3,3,23.3,29.6,No,0
Row43365,Sale,18.2,40.0,0.0,8.2,11.8,NW,76,WNW,NW,13,52,59,14,1003.1,1000.2,1,3,28.7,39.3,No,0
Row43366,Sale,17.4,25.3,1.2,3.6,0.3,NNW,39,NW,E,9,7,94,78,1011.4,1009.2,8,8,19.3,24.6,Yes,1
Row43367,Sale,19.1,20.8,35.0,1.0,0.0,W,33,SSW,SW,24,15,93,84,1003.2,1006.0,7,8,20.6,18.9,Yes,1
Row43368,Sale,12.4,18.6,14.6,2.4,10.4,WSW,61,W,W,31,17,74,50,1018.4,1022.3,6,5,13.9,17.6,Yes,1
Row43369,Sale,6.9,22.5,1.6,6.2,13.1,WNW,39,NW,W,13,19,77,39,1025.6,1022.2,1,1,12.6,21.5,Yes,0
Row43370,Sale,12.4,20.9,0.0,6.6,9.0,SE,35,SW,S,19,9,72,47,1022.6,1021.8,7,4,15.8,20.1,No,0
Row43371,Sale,15.3,29.8,0.0,5.4,3.5,E,30,NNW,E,7,13,94,46,1018.5,1013.8,5,6,19.1,28.7,No,1
Row43372,Sale,18.6,28.2,2.4,3.6,4.9,SW,56,NE,WSW,9,24,88,64,1009.7,1006.8,7,7,22.0,27.5,Yes,0
Row43373,Sale,14.4,19.6,0.0,6.0,0.9,SSW,33,SSW,SSW,22,13,62,51,1019.9,1018.9,7,7,15.9,19.0,No,0
Row43374,Sale,9.7,21.7,0.0,4.0,9.2,WNW,28,WNW,WNW,15,13,74,47,1023.4,1022.2,5,4,13.6,21.3,No,0
Row43375,Sale,19.0,30.4,17.0,2.6,10.1,WSW,74,ENE,W,13,31,96,53,1000.0,998.5,8,4,20.0,27.5,Yes,0
Row43376,Sale,16.5,24.4,0.0,7.6,12.0,WSW,76,WSW,WSW,30,43,71,59,1006.7,1009.4,3,5,19.9,19.1,No,0
Row43377,Sale,10.6,19.6,0.0,10.1,7.5,W,54,W,SW,31,31,64,49,1015.5,1018.2,4,6,14.2,18.1,No,0
Row43378,Sale,9.1,21.8,0.8,3.6,8.2,E,28,WNW,NW,17,13,68,45,1025.6,1024.4,7,4,13.6,20.4,No,0
Row43379,Sale,10.8,23.5,0.0,5.0,8.2,W,30,W,SE,15,19,74,58,1025.9,1021.7,7,2,15.3,22.1,No,0
Row43380,Sale,11.0,24.0,0.0,4.8,8.8,SSE,33,WNW,E,15,17,91,53,1019.5,1015.5,8,3,12.5,23.3,No,0
Row43381,Sale,12.4,24.4,0.0,4.8,6.5,SE,31,SSW,SSW,7,6,74,48,1015.7,1013.2,6,3,16.5,23.7,No,0
Row43382,Sale,16.5,20.4,8.0,4.2,0.7,W,24,SSE,SW,7,9,96,94,1008.8,1010.1,8,8,16.8,18.0,Yes,1
Row43383,Sale,15.7,21.2,11.8,1.6,0.0,S,24,SSE,S,2,17,87,78,1010.1,1006.8,8,8,16.9,20.0,Yes,0
Row43384,Sale,13.3,18.9,0.6,2.4,8.2,W,65,W,W,31,33,85,52,1006.1,1010.8,8,6,14.0,17.4,No,0
Row43385,Sale,6.9,20.0,0.6,4.8,10.5,W,33,NW,WNW,11,19,73,47,1017.8,1014.1,2,4,11.6,18.8,No,0
Row43386,Sale,9.5,17.9,0.2,7.2,6.4,W,65,WNW,W,31,31,57,69,1010.4,1011.2,6,5,16.0,16.6,No,0
Row43387,Sale,12.6,18.0,0.0,4.2,4.2,W,52,WNW,SW,28,24,77,60,1013.8,1015.5,5,6,13.2,16.1,No,0
Row43388,Sale,7.2,19.2,0.4,4.4,11.5,E,52,NW,E,6,33,71,53,1025.2,1025.1,2,4,12.3,17.9,No,0
Row43389,Sale,6.7,22.4,0.0,5.4,11.8,E,33,NNE,E,6,19,81,43,1027.0,1024.0,1,0,11.6,21.5,No,0
Row43390,Sale,8.0,29.1,0.0,4.4,10.6,ESE,35,W,NW,9,9,93,30,1021.1,1016.9,1,1,13.8,28.2,No,0
Row43391,Sale,9.9,30.3,0.0,5.2,3.0,WNW,28,NE,ESE,7,7,74,37,1013.0,1010.3,7,7,17.6,28.9,No,0
Row43392,Sale,14.6,28.3,0.0,3.4,4.6,SSE,35,WNW,SSE,11,30,81,65,1012.9,1010.4,7,7,19.0,24.4,No,1
Row43393,Sale,16.5,18.7,14.6,4.2,0.0,S,28,SW,SSW,15,11,96,91,1013.9,1014.4,8,8,16.5,17.7,Yes,1
Row43394,Sale,16.5,22.2,3.4,0.6,2.1,ESE,41,E,E,22,30,84,69,1018.9,1017.6,8,8,18.7,21.5,Yes,0
Row43395,Sale,17.8,29.0,0.0,4.0,8.3,E,28,N,E,9,11,91,60,1018.5,1015.6,8,3,18.1,27.1,No,0
Row43396,Sale,16.5,32.3,0.0,4.0,8.5,NA,,NW,NW,11,19,91,33,1017.0,1013.8,3,5,20.4,32.0,No,1
Row43397,Sale,13.3,20.1,11.8,6.0,4.7,SSW,30,WNW,ESE,13,15,73,62,1025.7,1024.6,2,8,15.8,18.5,Yes,0
Row43398,Sale,10.0,27.5,0.2,3.2,9.8,SW,43,NW,WSW,7,22,87,39,1020.1,1015.9,1,7,14.6,25.7,No,0
Row43399,Sale,13.1,20.3,0.0,5.0,5.3,W,33,W,W,17,6,66,49,1021.0,1020.3,5,7,15.4,19.9,No,0
Row43400,Sale,12.3,18.9,0.0,3.8,1.6,SW,24,WNW,WSW,13,15,73,55,1022.6,1020.7,7,4,13.5,17.5,No,0
Row43401,Sale,9.7,19.9,0.0,2.4,6.8,NW,30,WNW,NW,15,13,65,51,1019.5,1017.1,7,1,13.0,18.4,No,0
Row43402,Sale,16.9,21.4,7.8,2.4,0.1,ESE,70,E,ENE,35,48,96,89,1002.7,1000.7,8,8,19.2,20.3,Yes,1
Row43403,Sale,15.3,21.3,10.0,3.2,2.0,WSW,52,W,SE,20,19,81,79,1003.0,1002.7,6,8,16.4,18.6,Yes,1
Row43404,Sale,13.2,20.4,17.6,2.8,1.3,W,57,NNW,WSW,13,31,94,66,1001.7,1000.8,7,7,14.7,19.1,Yes,0
Row43405,Sale,10.9,19.3,0.0,2.2,0.7,W,20,WNW,SW,13,9,83,60,1023.4,1022.7,5,7,13.9,18.7,No,0
Row43406,Sale,7.5,21.0,0.0,2.0,9.2,SE,26,WNW,WSW,11,4,89,56,1027.0,1025.0,3,2,12.9,19.4,No,0
Row43407,Sale,11.0,25.3,0.0,3.0,8.4,E,24,WNW,E,9,15,99,48,1023.5,1018.7,8,1,13.2,23.9,No,0
Row43408,Sale,11.9,20.8,0.0,3.4,8.8,W,67,WSW,WSW,17,43,89,51,1015.0,1014.9,3,2,15.9,20.5,No,0
Row43409,Sale,7.8,17.4,0.0,4.8,6.4,SW,28,WNW,SW,15,9,80,47,1026.9,1026.2,1,5,11.5,16.3,No,0
Row43410,Sale,7.6,20.1,0.2,3.0,2.4,S,22,NW,W,11,9,97,61,1018.2,1016.0,7,5,13.0,19.7,No,1
Row43411,Sale,11.3,17.9,6.2,0.2,1.9,SSW,30,WNW,E,11,13,95,71,1019.0,1017.1,7,6,12.5,16.2,Yes,1
Row43412,Sale,7.5,16.7,2.0,1.4,3.8,WSW,44,W,W,19,30,81,75,1019.7,1018.0,6,6,12.0,14.4,Yes,0
Row43413,Sale,9.3,14.7,0.0,1.6,4.1,W,19,NNW,SSW,13,7,71,55,1025.6,1022.4,7,6,11.0,14.6,No,0
Row43414,Sale,5.8,16.5,0.0,1.0,4.5,W,41,WNW,WSW,11,17,85,84,1014.3,1012.9,5,8,11.0,13.2,No,1
Row43415,Sale,3.5,14.8,2.0,2.0,8.3,S,30,NW,SSE,13,19,83,59,1021.3,1020.7,3,4,9.3,12.6,Yes,0
Row43416,Sale,1.1,,0.0,2.2,8.8,NA,,WNW,W,20,13,86,47,1019.3,1014.3,1,3,6.7,14.1,No,1
Row43417,Sale,4.8,9.4,3.8,1.6,3.6,W,57,NNE,W,30,28,80,86,1007.0,1006.9,6,6,7.5,6.8,Yes,1
Row43418,Sale,8.1,16.5,2.0,1.1,5.7,NA,,W,W,20,46,74,65,1009.4,1005.8,6,8,13.3,14.7,Yes,1
Row43419,Sale,6.3,13.4,4.2,3.0,7.9,SW,52,W,WSW,28,20,79,60,1019.6,1021.8,2,5,8.5,12.7,Yes,0
Row43420,Sale,8.2,14.1,0.0,2.2,1.7,WNW,56,W,W,28,30,69,61,1029.5,1027.9,7,7,12.0,13.5,No,0
Row43421,Sale,6.3,17.8,0.0,1.6,4.9,WNW,28,NNW,WSW,9,7,86,58,1031.1,1028.4,3,5,10.5,17.7,No,0
Row43422,Sale,2.3,17.0,0.2,1.0,4.8,WNW,17,WNW,WSW,9,6,97,52,1030.1,1027.5,6,5,6.5,16.2,No,0
Row43423,Sale,4.9,16.1,0.2,1.0,1.7,NNW,11,W,NA,6,0,95,67,1028.6,1026.3,6,7,6.7,15.6,No,0
Row43424,Sale,5.8,20.1,0.0,0.6,1.8,WNW,37,SSE,NE,7,17,85,70,1013.4,1007.6,7,7,12.9,17.9,No,0
Row43425,Sale,7.1,17.1,0.4,0.6,1.0,W,41,WNW,WSW,11,24,95,72,1000.8,998.6,7,8,11.7,15.9,No,0
Row43426,Sale,8.5,13.6,1.0,1.6,0.8,W,39,W,SSW,28,22,87,90,1008.1,1011.0,7,8,10.7,10.8,No,1
Row43427,Sale,4.7,14.8,4.4,0.6,4.4,SW,22,NW,WSW,9,11,90,66,1019.8,1018.4,4,6,8.2,12.5,Yes,0
Row43428,Sale,7.6,14.4,0.0,1.0,1.1,WNW,31,WNW,W,15,20,84,64,1019.9,1017.0,7,6,10.1,13.5,No,0
Row43429,Sale,8.6,15.0,0.2,1.2,6.7,WNW,46,W,W,24,24,79,76,1019.4,1018.5,6,6,11.8,13.5,No,0
Row43430,Sale,7.3,14.2,1.0,1.0,1.4,SW,20,N,WSW,9,11,94,72,1024.5,1023.2,8,6,10.9,13.8,No,0
Row43431,Sale,6.1,15.3,0.0,1.0,3.6,ESE,19,WNW,SE,13,13,99,60,1026.7,1024.8,8,6,8.8,13.3,No,0
Row43432,Sale,2.1,15.4,0.0,1.0,8.8,ENE,19,WNW,E,11,11,95,53,1028.4,1025.9,2,3,5.9,14.7,No,0
Row43433,Sale,2.1,15.6,0.2,1.2,7.3,E,39,WNW,E,2,26,97,73,1027.2,1023.6,3,1,7.7,15.2,No,0
Row43434,Sale,3.3,15.4,0.2,1.0,5.6,E,17,WNW,ESE,7,7,99,73,1027.7,1026.1,6,1,5.5,15.1,No,0
Row43435,Sale,1.9,17.8,0.2,0.8,3.2,WSW,19,NA,N,0,11,94,81,1016.1,1012.4,6,7,6.9,15.9,No,0
Row43436,Sale,4.7,11.8,1.2,3.0,7.1,W,44,W,W,20,22,83,71,1017.2,1017.1,2,6,6.9,9.8,Yes,0
Row43437,Sale,-1.1,13.2,0.2,1.8,1.9,W,63,N,W,19,26,60,86,1012.1,1010.9,6,7,8.3,6.9,No,1
Row43438,Sale,3.7,12.8,4.0,1.6,4.7,WNW,72,WNW,W,37,37,76,64,1013.0,1012.2,6,6,7.7,12.3,Yes,1
Row43439,Sale,7.5,14.7,4.2,2.2,6.0,SW,48,WSW,SSW,19,33,82,64,1018.0,1017.4,6,5,10.2,12.0,Yes,0
Row43440,Sale,5.2,15.1,0.4,1.8,3.9,S,28,W,SSE,13,11,86,66,1022.4,1023.3,4,5,8.6,12.6,No,0
Row43441,Sale,2.0,14.0,0.0,1.2,4.9,WNW,26,WNW,NW,15,13,94,64,1029.5,1028.8,7,1,5.8,13.9,No,0
Row43442,Sale,1.3,14.3,0.0,0.6,2.7,SSE,19,WNW,ESE,9,9,94,82,1031.3,1029.2,6,7,6.4,12.4,No,0
Row43443,Sale,2.3,14.1,0.4,0.4,1.9,SE,17,SW,SSE,9,13,99,72,1029.8,1027.3,6,6,5.5,12.8,No,0
Row43444,Sale,0.8,12.4,0.4,0.2,1.1,W,57,W,W,17,33,82,71,1006.1,1007.0,8,7,8.1,11.5,No,0
Row43445,Sale,3.1,17.4,0.4,2.2,4.6,NW,44,NNE,NW,4,30,85,55,1012.6,1008.6,3,6,9.0,15.7,No,0
Row43446,Sale,8.3,17.3,0.2,1.4,5.3,NW,69,NNW,NW,11,28,87,46,1008.2,1004.2,6,7,10.1,15.4,No,1
Row43447,Sale,6.2,10.1,6.4,4.2,4.6,W,80,NW,WNW,11,30,93,67,997.0,999.8,7,3,6.8,9.5,Yes,1
Row43448,Sale,5.7,13.6,2.0,2.0,2.1,WNW,69,W,WNW,24,33,78,52,1007.6,1006.3,6,7,8.2,12.2,Yes,0
Row43449,Sale,5.0,15.9,0.0,1.0,3.2,W,41,NNE,W,7,24,77,61,1024.3,1024.6,6,7,11.6,15.3,No,0
Row43450,Sale,3.8,18.5,0.0,1.0,6.8,NNE,19,WNW,NW,7,2,86,54,1028.4,1025.4,2,2,8.4,17.4,No,0
Row43451,Sale,0.9,16.8,0.0,1.0,9.2,NW,50,NNW,NW,9,31,81,40,1021.8,1020.1,0,1,7.1,16.1,No,0
Row43452,Sale,7.1,15.4,0.0,2.4,9.0,W,43,W,W,22,26,83,54,1028.2,1028.3,1,1,10.7,14.7,No,0
Row43453,Sale,0.9,14.7,0.0,1.8,7.8,NNW,19,WNW,E,7,15,96,53,1035.8,1034.0,3,2,2.6,13.8,No,0
Row43454,Sale,-1.0,16.8,0.2,0.6,8.3,E,13,NW,E,7,9,96,62,1037.4,1033.5,2,1,1.6,16.1,No,0
Row43455,Sale,-0.1,15.1,0.2,0.6,7.5,E,17,WNW,ENE,2,13,96,64,1031.5,1027.6,5,5,2.2,13.6,No,0
Row43456,Sale,0.1,15.0,0.4,1.0,7.2,WNW,19,NA,E,0,9,98,47,1022.8,1018.0,6,4,2.8,14.7,No,0
Row43457,Sale,1.2,13.3,0.0,0.6,0.6,WSW,17,NW,SW,7,4,75,80,1013.2,1009.8,5,7,10.3,12.5,No,1
Row43458,Sale,1.5,15.6,1.2,0.2,7.1,NW,76,NNW,NW,17,43,69,42,1006.8,1002.3,1,5,10.7,14.2,Yes,0
Row43459,Sale,6.4,14.8,1.2,2.6,2.9,WNW,57,NW,WNW,22,30,66,46,1003.3,999.5,7,6,10.0,14.5,Yes,1
Row43460,Sale,3.4,11.3,2.2,2.6,6.2,WSW,56,W,W,22,28,78,77,1012.2,1016.6,5,5,6.4,9.2,Yes,0
Row43461,Sale,8.6,13.8,0.0,2.2,5.3,W,70,W,WNW,31,44,61,53,1019.8,1016.4,6,6,10.7,12.8,No,0
Row43462,Sale,8.9,12.8,0.0,4.0,4.8,W,72,W,W,33,24,70,84,1015.7,1016.2,5,6,11.0,9.3,No,1
Row43463,Sale,4.4,13.3,1.8,1.2,6.8,SW,31,W,WSW,19,13,88,48,1028.3,1030.1,3,4,7.4,13.0,Yes,0
Row43464,Sale,1.9,13.2,0.0,1.6,9.1,WNW,19,N,ESE,7,6,92,48,1036.6,1033.7,2,1,6.3,12.1,No,0
Row43465,Sale,-3.6,12.4,0.0,1.8,6.7,WNW,20,WNW,ESE,6,7,91,45,1031.7,1026.5,4,4,0.2,12.1,No,0
Row43466,Sale,-1.4,15.3,0.0,0.4,3.0,ENE,20,N,ESE,6,11,97,64,1022.0,1018.0,7,7,4.4,13.3,No,1
Row43467,Sale,9.7,12.4,3.6,1.0,0.0,SSE,57,SSE,SSE,33,31,82,73,1026.4,1026.3,8,8,11.0,11.4,Yes,1
Row43468,Sale,9.7,12.1,2.0,1.0,0.0,ESE,52,S,SE,9,17,96,95,1024.8,1024.3,8,8,10.3,10.3,Yes,1
Row43469,Sale,8.5,14.0,40.6,2.0,4.8,ESE,39,NE,ESE,9,26,92,67,1026.9,1025.1,7,3,10.1,12.3,Yes,0
Row43470,Sale,0.9,13.1,0.2,2.2,6.5,E,17,WNW,E,9,11,99,57,1024.8,1021.7,5,5,3.3,12.5,No,0
Row43471,Sale,2.2,10.1,0.4,1.0,0.0,NE,15,NA,ENE,0,9,97,86,1019.1,1016.7,8,8,6.4,9.5,No,0
Row43472,Sale,7.2,12.5,0.0,1.0,4.8,W,50,W,NW,28,2,80,77,1020.6,1022.1,3,5,9.6,11.6,No,1
Row43473,Sale,2.6,15.9,0.0,1.8,9.7,E,22,NW,E,11,17,80,49,1024.5,1021.6,4,4,7.2,15.2,No,0
Row43474,Sale,3.5,19.2,0.8,0.4,7.9,WNW,31,NW,N,11,19,88,48,1017.7,1015.2,3,3,8.8,18.1,No,0
Row43475,Sale,2.9,21.5,0.0,2.6,6.7,W,35,SE,WNW,6,20,87,39,1017.2,1013.5,4,6,9.9,19.4,No,0
Row43476,Sale,4.7,22.5,0.0,2.2,7.0,NNE,33,S,E,6,19,85,52,1017.9,1015.5,5,6,10.7,20.6,No,0
Row43477,Sale,9.7,25.0,0.0,1.6,9.3,NNW,39,ENE,WNW,11,20,55,26,1018.1,1017.1,3,2,18.2,24.0,No,0
Row43478,Sale,8.6,12.6,3.4,2.2,0.0,NNE,19,NW,WNW,2,13,96,91,1017.2,1015.0,7,8,10.4,12.3,Yes,1
Row43479,Sale,0.8,14.8,3.0,0.2,4.2,W,19,SW,WNW,11,9,99,55,1015.0,1011.5,7,5,5.2,14.4,Yes,0
Row43480,Sale,4.3,12.3,0.2,1.8,1.2,W,20,W,W,9,11,90,74,1011.3,1009.3,7,7,8.8,11.4,No,1
Row43481,Sale,2.9,12.5,1.6,0.6,0.1,W,41,WNW,WSW,19,24,88,79,1008.0,1004.7,7,7,7.7,11.3,Yes,1
Row43482,Sale,7.7,12.9,6.8,1.4,0.0,SSE,63,W,SSE,17,43,94,95,1006.7,1005.0,8,8,10.5,11.7,Yes,1
Row43483,Sale,9.6,14.2,23.2,2.0,4.0,SE,54,SSE,SSE,28,20,75,75,1016.3,1017.1,7,6,12.0,12.4,Yes,0
Row43484,Sale,6.9,13.8,0.2,1.2,3.0,ESE,30,NNE,ESE,9,17,92,68,1021.2,1020.4,5,4,9.8,12.8,No,0
Row43485,Sale,4.3,13.3,0.0,1.2,4.4,E,19,WNW,E,9,11,93,57,1024.8,1023.1,5,6,7.0,12.6,No,0
Row43486,Sale,4.2,14.4,0.0,1.2,5.9,E,30,NA,ESE,0,17,90,59,1027.3,1024.5,8,3,8.5,14.0,No,0
Row43487,Sale,2.2,12.7,0.2,1.2,0.0,WNW,35,NNE,E,6,4,100,84,1024.7,1021.0,8,8,6.6,11.7,No,0
Row43488,Sale,6.5,18.1,0.6,0.2,6.9,ESE,31,ENE,ESE,7,24,81,55,1018.9,1015.3,5,1,12.5,17.4,No,0
Row43489,Sale,9.2,12.7,5.2,0.2,0.0,WSW,35,WSW,WSW,20,13,75,74,1006.9,1007.3,7,7,10.7,12.2,Yes,0
Row43490,Sale,3.5,15.3,1.0,0.8,2.9,E,24,W,E,9,19,90,81,1022.9,1024.7,7,6,11.0,14.8,No,0
Row43491,Sale,6.6,16.6,0.4,1.8,7.2,E,31,W,E,2,22,97,54,1033.4,1032.0,5,2,8.8,15.4,No,0
Row43492,Sale,1.6,17.8,0.2,2.0,10.8,E,28,WNW,NNE,9,6,93,46,1039.2,1036.4,2,1,7.7,17.3,No,0
Row43493,Sale,1.4,17.8,0.2,2.2,9.2,E,22,WNW,E,13,15,97,52,1034.2,1030.6,2,0,6.6,16.7,No,0
Row43494,Sale,0.6,21.9,0.0,2.0,9.1,WNW,78,NNE,WNW,7,37,79,30,1019.8,1014.0,1,2,10.2,21.3,No,0
Row43495,Sale,0.1,17.7,0.0,2.4,10.5,W,28,WNW,E,9,2,77,44,1020.4,1014.8,0,1,8.0,16.8,No,0
Row43496,Sale,1.0,14.2,0.2,2.2,10.5,W,39,WNW,W,17,28,81,53,1024.6,1022.3,2,3,7.8,13.7,No,0
Row43497,Sale,4.7,18.3,0.0,3.2,10.6,NW,31,NW,WSW,15,13,82,52,1026.6,1024.5,1,2,10.2,18.3,No,0
Row43498,Sale,2.6,15.8,0.2,2.6,11.1,E,35,ENE,E,11,26,84,56,1028.9,1025.7,1,0,10.1,15.1,No,0
Row43499,Sale,8.1,18.7,0.0,0.6,8.8,E,37,N,E,7,28,74,61,1023.6,1018.2,3,3,14.8,16.8,No,0
Row43500,Sale,5.9,21.2,0.0,3.2,4.6,W,78,WSW,W,4,33,95,78,1009.5,1010.1,7,7,12.0,11.1,No,0
Row43501,Sale,3.7,13.8,0.2,2.2,9.6,W,46,W,WSW,22,28,64,41,1019.0,1019.1,1,6,10.1,13.7,No,0
Row43502,Sale,0.1,15.5,0.0,2.8,8.9,W,35,NW,W,11,24,78,37,1022.4,1017.4,0,5,7.6,14.5,No,1
Row43503,Sale,1.0,13.1,2.2,2.4,5.9,SW,56,W,SSW,22,30,86,57,1012.9,1012.1,7,6,8.3,12.7,Yes,0
Row43504,Sale,4.0,14.5,1.8,3.4,7.7,W,48,WNW,WSW,15,30,63,42,1024.2,1022.4,7,1,9.9,14.1,Yes,0
Row43505,Sale,2.6,17.1,0.0,4.0,8.1,W,35,WNW,WSW,24,24,66,42,1022.1,1017.7,0,5,11.1,16.1,No,0
Row43506,Sale,3.5,20.7,0.0,3.6,8.1,E,31,NNE,ENE,2,24,90,61,1013.9,1006.7,3,5,11.2,19.3,No,0
Row43507,Sale,10.0,19.4,0.0,3.0,10.7,S,37,W,SE,19,19,70,63,1016.8,1016.6,3,1,15.7,17.5,No,0
Row43508,Sale,2.4,19.0,3.8,1.6,7.4,W,74,NA,W,0,31,71,47,1016.9,1016.7,6,4,12.1,18.3,Yes,0
Row43509,Sale,3.3,24.3,0.0,3.4,10.9,NW,48,NNE,N,7,17,67,33,1019.1,1011.9,0,0,15.1,23.7,No,0
Row43510,Sale,2.2,14.6,0.0,3.2,8.0,SE,35,WNW,S,9,24,62,48,1024.1,1022.1,4,3,11.1,12.8,No,1
Row43511,Sale,6.1,19.6,0.0,3.0,2.2,NNW,37,NA,N,0,15,72,67,1017.1,1013.9,5,8,13.0,16.4,No,0
Row43512,Sale,8.6,25.6,0.0,2.6,3.8,N,48,NE,WSW,24,15,53,79,1003.6,999.7,2,8,19.6,16.7,No,1
Row43513,Sale,11.5,14.0,22.8,3.2,0.8,NA,,SSW,WNW,20,30,95,70,,991.1,8,8,11.6,13.5,Yes,1
Row43514,Sale,9.0,15.8,9.4,6.0,6.8,W,56,W,W,33,28,76,54,1001.6,1000.5,5,5,11.4,15.3,Yes,1
Row43515,Sale,7.6,14.3,2.6,2.6,9.1,SSE,37,SSE,SE,26,20,68,50,1022.6,1022.9,2,2,11.2,13.4,Yes,0
Row43516,Sale,3.6,15.8,0.6,4.0,8.9,E,31,WNW,E,7,19,90,59,1026.4,1024.3,6,4,8.4,15.1,No,0
Row43517,Sale,1.5,17.2,0.0,2.6,9.1,E,35,SE,E,6,26,97,53,1025.9,1022.8,5,1,8.1,16.8,No,0
Row43518,Sale,3.3,17.3,0.2,3.8,2.3,E,26,NA,ESE,0,17,97,67,1020.0,1015.8,5,7,8.1,16.8,No,0
Row43519,Sale,8.1,18.0,0.0,2.2,0.1,ENE,20,WSW,E,6,15,94,77,1014.9,1012.6,6,7,12.4,17.0,No,0
Row43520,Sale,10.9,16.0,0.4,3.2,5.6,W,65,W,WSW,30,35,71,55,1007.0,1007.5,8,5,13.0,13.3,No,1
Row43521,Sale,4.8,14.7,2.4,4.8,4.6,W,50,NW,W,15,30,77,55,1009.9,1007.1,5,8,10.1,12.5,Yes,1
Row43522,Sale,9.1,15.2,1.8,2.2,5.2,WNW,63,WSW,W,19,44,86,67,1011.3,,8,5,10.0,13.4,Yes,0
Row43523,Sale,6.6,17.9,0.8,2.2,6.4,WNW,35,W,W,22,13,73,51,1019.5,1018.2,4,5,11.6,15.9,No,0
Row43524,Sale,4.7,17.5,0.0,3.6,11.0,ESE,37,SE,E,6,24,82,50,1022.1,1019.7,3,5,12.4,16.6,No,0
Row43525,Sale,6.9,23.2,0.0,4.0,8.5,E,31,WSW,E,2,26,99,56,1016.4,1011.5,8,1,11.0,21.1,No,0
Row43526,Sale,7.4,23.7,0.2,3.0,8.2,W,48,WNW,WSW,7,28,88,56,1006.0,1004.3,3,4,14.1,21.4,No,0
Row43527,Sale,1.7,21.5,0.0,2.6,12.3,E,28,WNW,E,7,20,84,54,1032.0,1028.2,0,1,10.0,20.9,No,0
Row43528,Sale,12.9,15.4,0.4,1.2,0.0,E,26,SSW,SE,13,13,92,91,1024.7,1023.1,8,8,13.4,14.7,No,1
Row43529,Sale,10.6,17.1,10.4,1.4,1.6,ESE,41,SE,ESE,22,31,86,56,1016.9,1017.7,8,8,12.2,15.7,Yes,0
Row43530,Sale,4.1,22.1,0.0,6.4,11.9,E,31,E,ESE,11,20,69,46,1021.7,1017.4,3,5,13.8,21.0,No,0
Row43531,Sale,10.0,16.6,0.6,3.8,3.1,W,39,WNW,W,22,28,74,55,1025.1,1023.1,8,8,11.3,15.6,No,0
